Item ID,Price,Size,Brand,User Rating,Condition,Country,Discovery Time,Current Epoch,Item Epoch,Lowest Offset,Highest Offset,Current Offset
4797388851,8.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (79),Very good,UK,8 seconds,1721679410,1721679402,0,4998,2838
4797389108,12.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (29),Very good,UK,7 seconds,1721679414,1721679407,0,4998,3095
4797389162,9.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (117),Satisfactory,UK,6 seconds,1721679415,1721679409,0,4998,3149
4797389750,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (10),New without tags,UK,10 seconds,1721679425,1721679415,0,4998,3737
4797389768,12.0 GBP,S,Umbro,⭐️⭐️⭐️⭐️⭐️ (313),Very good,UK,6 seconds,1721679425,1721679419,0,4998,3755
4797390125,20.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (103),Very good,UK,8 seconds,1721679430,1721679422,0,4998,4112
4797390401,12.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (29),Good,UK,8 seconds,1721679435,1721679427,0,4998,4388
4797390439,10.0 GBP,XL,Nike,☆☆☆☆☆ (0),Good,UK,6 seconds,1721679435,1721679429,0,4998,4426
4797390592,15.0 GBP,L,ENGLAND,⭐️⭐️⭐️⭐️⭐️ (650),Very good,UK,6 seconds,1721679438,1721679432,0,4998,4579
4797390781,25.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (42),New with tags,UK,7 seconds,1721679441,1721679434,0,4998,4768
4797390856,5.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (31),Very good,UK,8 seconds,1721679442,1721679434,0,4998,4843
